name,year,duration,genre,rating,votes,director,actor_1,actor_2,actor_3,genre_drama,genre_action,genre_romance,genre_comedy,genre_crime,genre_thriller,genre_family,genre_musical,genre_adventure,genre_mystery,genre_horror,genre_fantasy,director_top,runtime
Karmveer,,,Action,7.6,15.0,Mohan Babu,Sarath Babu,Anjali Devi,Jayamalini,0,1,0,0,0,0,0,0,0,0,0,0,other,
Karmyoddha,,,"Action, Drama",6.2,22.0,Dayal Nihalani,Raj Babbar,Dimple Kapadia,Javed Jaffrey,1,1,0,0,0,0,0,0,0,0,0,0,other,
Karmyudh,,130 min,Action,4.4,16.0,Swaroop Kumar,Mithun Chakraborty,Anita Raj,Pran,0,1,0,0,0,0,0,0,0,0,0,0,other,
Karobaar: The Business of Love,,180 min,"Drama, Romance",4.4,237.0,Rakesh Roshan,Juhi Chawla,Anil Kapoor,Rishi Kapoor,1,0,1,0,0,0,0,0,0,0,0,0,other,
Karodpati,,,,6.3,9.0,Radhakrishan,Shashikala,K.N. Singh,,0,0,0,0,0,0,0,0,0,0,0,0,other,
Kartavya,,,"Action, Drama, Thriller",5.0,58.0,Raj Kanwar,Sanjay Kapoor,Juhi Chawla,Moushumi Chatterjee,1,1,0,0,0,1,0,0,0,0,0,0,other,
Kartavya,,168 min,"Action, Drama",7.0,55.0,Mohan Segal,Dharmendra,Rekha,Nirupa Roy,1,1,0,0,0,0,0,0,0,0,0,0,other,
Karthik Calling Karthik,,135 min,"Drama, Mystery, Romance",7.1,,Vijay Lalwani,Farhan Akhtar,Deepika Padukone,Ram Kapoor,1,0,1,0,0,0,0,0,0,1,0,0,other,
Kartoos,,124 min,"Action, Thriller",5.1,514.0,Mahesh Bhatt,Sanjay Dutt,Jackie Shroff,Manisha Koirala,0,1,0,0,0,1,0,0,0,0,0,0,Mahesh Bhatt,
Kartooz,,97 min,"Action, Adventure",3.0,7.0,Panna Hossain,Faruque Azam,Anindita Chatterjee,Sumita Chatterjee,0,1,0,0,0,0,0,0,1,0,0,0,other,
Karunamayudu,,160 min,"Biography, Drama, Family",7.7,37.0,A. Bhimsingh,Christopher Coelho,Chandramohan,Rajasulochana,1,0,0,0,0,0,1,0,0,0,0,0,other,
Karwaan,,114 min,"Adventure, Comedy, Drama",7.6,,Akarsh Khurana,Irrfan Khan,Dulquer Salmaan,Mithila Palkar,1,0,0,1,0,0,0,0,1,0,0,0,other,
Karwat,,,Action,3.8,5.0,Anil Ganguly,Mithun Chakraborty,Bindiya Goswami,Sujit Kumar,0,1,0,0,0,0,0,0,0,0,0,0,other,
Karz,,159 min,"Action, Musical, Romance",7.5,,Subhash Ghai,Rishi Kapoor,Tina Ambani,Simi Garewal,0,1,1,0,0,0,0,1,0,0,0,0,Subhash Ghai,
Karz Chukana Hai,,,Drama,5.5,95.0,Vimal Kumar,Govinda,Juhi Chawla,Raj Kiran,1,0,0,0,0,0,0,0,0,0,0,0,other,
Karz: The Burden of Truth,,173 min,"Action, Crime, Drama",3.9,390.0,Harry Baweja,Sunny Deol,Sunil Shetty,Shilpa Shetty Kundra,1,1,0,0,1,0,0,0,0,0,0,0,other,
Karzzzz,,142 min,"Action, Drama, Musical",2.1,,Satish Kaushik,Himesh Reshammiya,Urmila Matondkar,Shweta Kumar,1,1,0,0,0,0,0,1,0,0,0,0,other,
Kasaai,,96 min,Drama,6.6,29.0,Gajendra Shanker Shrotriya,Raman Atre,Ashok Banthia,Amit Bimrot,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kasak,,150 min,"Drama, Romance",5.1,27.0,K. Bapaiah,Aparajita,Asrani,Laxmikant Berde,1,0,1,0,0,0,0,0,0,0,0,0,K. Bapaiah,
Kasak,,107 min,Drama,4.5,63.0,Rajiv Babbar,Lucky Ali,Meera,Puneet Issar,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kasam,,157 min,"Action, Drama, Romance",5.1,53.0,Umesh Mehra,Master Bunty,Sudhir Dalvi,Ketki Dave,1,1,1,0,0,0,0,0,0,0,0,0,other,
Kasam,,,"Action, Drama",2.9,105.0,Shibu Mitra,Naseeruddin Shah,Sunny Deol,Chunky Panday,1,1,0,0,0,0,0,0,0,0,0,0,Shibu Mitra,
Kasam Bhawani Ki,,,Action,6.4,5.0,Chand,M. Maroof,Yogeeta Bali,Vijayendra Ghatge,0,1,0,0,0,0,0,0,0,0,0,0,other,
Kasam Khoon Ki,,,"Action, Thriller",5.3,10.0,Ashok Roy,Jeetendra,Sulakshana Pandit,Asrani,0,1,0,0,0,1,0,0,0,0,0,0,other,
Kasam Paida Karne Wale Ki,,145 min,"Action, Drama",5.7,131.0,Babbar Subhash,Mithun Chakraborty,Smita Patil,Salma Agha,1,1,0,0,0,0,0,0,0,0,0,0,other,
Kasam Suhag Ki,,,"Action, Crime, Drama",4.9,21.0,Mohan Segal,Dharmendra,Rekha,Suresh Oberoi,1,1,0,0,1,0,0,0,0,0,0,0,other,
Kasam Tere Pyar Ki,,,Romance,5.6,7.0,S.S. Stanley,,,,0,0,1,0,0,0,0,0,0,0,0,0,other,
Kasam Teri Kasam,,156 min,"Drama, Romance",4.3,15.0,Raman Kumar,Krishan Kumar,Kanchan,Kunickaa Sadanand,1,0,1,0,0,0,0,0,0,0,0,0,other,
Kasam Vardi Kee,,,"Action, Crime",4.3,13.0,Shibu Mitra,Jeetendra,Bhanupriya,Chunky Panday,0,1,0,0,1,0,0,0,0,0,0,0,Shibu Mitra,
Kasauti,,131 min,"Drama, Romance",5.9,115.0,Aravind Sen,Hema Malini,Amitabh Bachchan,Pran,1,0,1,0,0,0,0,0,0,0,0,0,other,
Kasba,,121 min,Drama,7.0,49.0,Kumar Shahani,Navjot Hansra,K.K. Raina,Manohar Singh,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kash... Aap Hamare Hote,,,"Family, Musical, Romance",5.0,86.0,Ravindra Peepat,Juhi Babbar,Sonu Nigam,Om Puri,0,0,1,0,0,0,1,1,0,0,0,0,other,
Kashmakash,,134 min,"Action, Family, Mystery",5.4,13.0,Feroz Chinoy,Feroz Khan,Rekha,Shatrughan Sinha,0,1,0,0,0,0,1,0,0,1,0,0,other,
Kashmir Daily,,148 min,"Drama, Thriller",6.7,23.0,Hussein Khan,Zameer Ashai,Shahid Gulfam,Hussein Khan,1,0,0,0,0,1,0,0,0,0,0,0,other,
Kashmir Ki Kali,,168 min,"Comedy, Musical, Romance",7.1,487.0,Shakti Samanta,Shammi Kapoor,Sharmila Tagore,Pran,0,0,1,1,0,0,0,1,0,0,0,0,Shakti Samanta,
Kashmira,,,,2.7,9.0,Sukhdev Ahluwalia,Veena Kapoor,Monto,Rabia Nazki,0,0,0,0,0,0,0,0,0,0,0,0,other,
Kashmoraa,,,Horror,6.6,25.0,Sarath Babu,Bhanupriya,Rajendra Prasad,,0,0,0,0,0,0,0,0,0,0,1,0,other,
Kasme Vaade,,,"Action, Crime, Drama",6.6,411.0,Ramesh Behl,Rakhee Gulzar,Amitabh Bachchan,Randhir Kapoor,1,1,0,0,1,0,0,0,0,0,0,0,other,
Kasoor,,151 min,"Drama, Mystery, Thriller",6.0,937.0,Vikram Bhatt,Divya Dutta,Sucheta Paushe,Lisa Ray,1,0,0,0,0,1,0,0,0,1,0,0,Vikram Bhatt,
Kastoori,,100 min,Drama,8.7,31.0,Vinod Kamble,Samarth Sonawane,Shravan Upalakar,,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kasturi,,,Drama,5.6,11.0,Bimal Dutta,Agha,Mithun Chakraborty,Arvind Deshpande,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kath Putli,,152 min,"Drama, Family",6.9,29.0,Nitin Bose,Amiya Chakrabarty,Vyjayanthimala,Balraj Sahni,1,0,0,0,0,0,1,0,0,0,0,0,other,
Katha,,141 min,"Comedy, Drama",7.8,,Sai Paranjape,Naseeruddin Shah,Farooq Shaikh,Deepti Naval,1,0,0,1,0,0,0,0,0,0,0,0,other,
Kathor,,110 min,Drama,5.6,10.0,Karan Kashyap,Lalit Parimoo,Sheetal Dimri,Abhisek Pandey,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kathputli,,148 min,"Drama, Romance",6.9,34.0,Brij,Jeetendra,Mumtaz,Helen,1,0,1,0,0,0,0,0,0,0,0,0,Brij,
Kati Patang,,167 min,"Drama, Family, Musical",7.2,946.0,Shakti Samanta,Rajesh Khanna,Asha Parekh,Prem Chopra,1,0,0,0,0,0,1,1,0,0,0,0,Shakti Samanta,
Katilon Ke Kaatil,,199 min,"Action, Comedy, Drama",6.4,92.0,Anil Hingorani,Arjun Hingorani,Dharmendra,Rishi Kapoor,1,1,0,1,0,0,0,0,0,0,0,0,other,
Katiyabaaz,,84 min,"Documentary, Drama",7.8,485.0,Deepti Kakkar,Fahad Mustafa,Ritu Maheshwari,Loha Singh,1,0,0,0,0,0,0,0,0,0,0,0,other,
Katputtli,,119 min,Thriller,5.6,24.0,Sanjay Khanna,Milind Soman,Mink Singh,Sameer Dharmadhikari,0,0,0,0,0,1,0,0,0,0,0,0,other,
Katti Batti,,135 min,"Comedy, Drama, Romance",4.9,,Nikkhil Advani,Imran Khan,Kangana Ranaut,Suhaas Ahuja,1,0,1,1,0,0,0,0,0,0,0,0,other,
Kaun Apna Kaun Paraya,,,"Drama, Family",4.7,9.0,Niranjan,Waheeda Rehman,Vijay Kumar,Johnny Walker,1,0,0,0,0,0,1,0,0,0,0,0,other,
Kaun Hai Jo Sapno Mein Aaya,,127 min,Musical,5.1,46.0,Rajesh Bhatt,Richa Pallod,Anupam Kher,Kader Khan,0,0,0,0,0,0,0,1,0,0,0,0,other,
Kaun Jeeta Kaun Haara,,119 min,"Comedy, Drama",5.9,29.0,Rakesh Kumar,Tinnu Anand,Amitabh Bachchan,Bhavana Balsawar,1,0,0,1,0,0,0,0,0,0,0,0,other,
Kaun Kare Kurbanie,,154 min,"Action, Crime, Drama",3.2,49.0,Arjun Hingorani,Dharmendra,Govinda,Anita Raj,1,1,0,0,1,0,0,0,0,0,0,0,other,
Kaun Kitney Paani Mein,,112 min,"Comedy, Drama, Family",6.1,458.0,Nila Madhab Panda,Kunal Kapoor,Radhika Apte,Saurabh Shukla,1,0,0,1,0,0,1,0,0,0,0,0,other,
Kaun Kitney Pani Mein,,,"Action, Thriller",6.4,33.0,Shibu Mitra,Mahendra Sandhu,Brahmachari,Mohan Choti,0,1,0,0,0,1,0,0,0,0,0,0,Shibu Mitra,
Kaun Rokega Mujhe,,123 min,"Action, Thriller",3.8,18.0,Kamal Raj Bhasin,Coca Cola,Sadashiv Amrapurkar,Asrani,0,1,0,0,0,1,0,0,0,0,0,0,other,
Kaun Sachcha Kaun Jhootha,,130 min,"Drama, Mystery, Thriller",5.5,101.0,Partho Ghosh,Rishi Kapoor,Sridevi,Suresh Oberoi,1,0,0,0,0,1,0,0,0,1,0,0,Partho Ghosh,
Kaun?,,90 min,"Mystery, Thriller",7.8,,Ram Gopal Varma,Urmila Matondkar,Manoj Bajpayee,Sushant Singh,0,0,0,0,0,1,0,0,0,1,0,0,Ram Gopal Varma,
Kaun? Kaisey?,,127 min,Crime,6.4,45.0,Neelu Arora,Beena Bannerjee,Bina,Ardhendu Bose,0,0,0,0,1,0,0,0,0,0,0,0,other,
Kavi,,,Romance,3.6,8.0,Debaki Bose,Bharat Bhushan,Geeta Bali,Nalini Jaywant,0,0,1,0,0,0,0,0,0,0,0,0,other,
Kavi Kalidas,,139 min,"Drama, Musical",7.1,17.0,S.N. Tripathi,Bharat Bhushan,Nirupa Roy,Anita Guha,1,0,0,0,0,0,0,1,0,0,0,0,other,
Kaya Palat,,121 min,"Comedy, Fantasy",6.7,14.0,Satyen Bose,Suresh Chatwal,Anoop Kumar,Ashok Kumar,0,0,0,1,0,0,0,0,0,0,0,1,Satyen Bose,
Kayda Kanoon,,150 min,"Action, Crime, Drama",5.0,504.0,Pradeep Maini,Akshay Kumar,Sudesh Berry,Ashwini Bhave,1,1,0,0,1,0,0,0,0,0,0,0,other,
Kedarnath,,116 min,"Drama, Romance",6.9,,Abhishek Kapoor,Sushant Singh Rajput,Sara Ali Khan,Nitish Bharadwaj,1,0,1,0,0,0,0,0,0,0,0,0,other,
Keemat,,132 min,Action,6.8,48.0,Ravikant Nagaich,Dharmendra,Rekha,Prem Chopra,0,1,0,0,0,0,0,0,0,0,0,0,Ravikant Nagaich,
Keemat: They Are Back,,162 min,"Action, Comedy, Drama",5.7,,Sameer Malkan,Akshay Kumar,Raveena Tandon,Saif Ali Khan,1,1,0,1,0,0,0,0,0,0,0,0,other,
Kehta Hai Yeh Dil,,116 min,"Comedy, Drama",3.3,10.0,R.k. Sharma,Ranbeeir Kalsi,Sharvani Sahay,Elena Tuteja,1,0,0,1,0,0,0,0,0,0,0,0,other,
Kehtaa Hai Dil Baar Baar,,119 min,"Comedy, Drama, Romance",4.7,182.0,Rahul Dholakia,Paresh Rawal,Jimmy Sheirgill,Kim Sharma,1,0,1,1,0,0,0,0,0,0,0,0,other,
Kerry on Kutton,,125 min,Drama,5.7,216.0,Ashok Yadav,Bhavana Singh Chauhan,Satyajeet Dubey,Aradhana Jagota,1,0,0,0,0,0,0,0,0,0,0,0,other,
Kesari,,150 min,"Action, Drama, History",7.4,,Anurag Singh,Akshay Kumar,Parineeti Chopra,Suvinder Vicky,1,1,0,0,0,0,0,0,0,0,0,0,other,
Kevi Rite Jaish,,128 min,"Comedy, Family",8.1,869.0,Abhishek Jain,Tom Alter,Abhinay Banker,Raju Barot,0,0,0,1,0,0,1,0,0,0,0,0,other,
Khaali Peeli,,119 min,"Action, Comedy, Romance",2.3,,Maqbool Khan,Ishaan Khattar,Ananya Panday,Jaideep Ahlawat,0,1,1,1,0,0,0,0,0,0,0,0,other,
Khaan Dost,,157 min,"Action, Crime, Drama",5.6,38.0,Dulal Guha,Raj Kapoor,Shatrughan Sinha,Mithu Mukherjee,1,1,0,0,1,0,0,0,0,0,0,0,other,
Khabardar,,167 min,Family,5.9,23.0,Rama Rao Tatineni,Amitabh Bachchan,Kamal Haasan,Jaya Prada,0,0,0,0,0,0,1,0,0,0,0,0,Rama Rao Tatineni,
Khajoor Pe Atke,,119 min,Comedy,5.6,221.0,Harsh Chhaya,Vinay Pathak,Suneeta Sengupta,Alka Amin,0,0,0,1,0,0,0,0,0,0,0,0,other,
Khakee,,174 min,"Action, Crime, Drama",7.4,,Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,Ajay Devgn,1,1,0,0,1,0,0,0,0,0,0,0,other,
Khal Nayak,,190 min,"Action, Adventure, Crime",7.2,,Subhash Ghai,Sanjay Dutt,Madhuri Dixit,Jackie Shroff,0,1,0,0,1,0,0,0,1,0,0,0,Subhash Ghai,
Khalifa,,140 min,"Action, Crime, Drama",5.7,15.0,Prakash Mehra,Randhir Kapoor,Rekha,I.S. Johar,1,1,0,0,1,0,0,0,0,0,0,0,Prakash Mehra,
Khallas: The Beginning of End,,121 min,"Crime, Drama, Romance",4.0,11.0,Sumeet Chawla,Nikita Anand,Sanjeev Dabholkar,Raj Hussein,1,0,1,0,1,0,0,0,0,0,0,0,other,
Khallballi: Fun Unlimited,,,"Comedy, Thriller",5.8,18.0,Ajay Chandhok,Nikhil Dwivedi,Sada,Shruti Seth,0,0,0,1,0,1,0,0,0,0,0,0,other,
Khalli Balli,,,"Comedy, Horror",5.2,5.0,Manoj Sharma,Kainaat Arora,Asrani,Mini Bansal,0,0,0,1,0,0,0,0,0,0,1,0,other,
Khal-Naaikaa,,147 min,"Crime, Drama, Thriller",3.7,141.0,Saawan Kumar Tak,Jeetendra,Jaya Prada,Anu Agrawal,1,0,0,0,1,1,0,0,0,0,0,0,Saawan Kumar Tak,
Khalnayak,,74 min,Action,6.3,12.0,Kishan Shah,Satnam Kaur,Kashish Khurana,Karishma,0,1,0,0,0,0,0,0,0,0,0,0,other,
Khamiyaza: Journey of a Common Man,,130 min,"Action, Drama",4.6,20.0,Deekshit Kaul,Heramb Tripathi,Piyali Munshi,Alok Chaturvedi,1,1,0,0,0,0,0,0,0,0,0,0,other,
Khamosh,,101 min,"Mystery, Thriller",7.5,944.0,Vidhu Vinod Chopra,Shabana Azmi,Amol Palekar,Naseeruddin Shah,0,0,0,0,0,1,0,0,0,1,0,0,other,
Khamosh Adalat Jaari Hai,,100 min,Drama,7.7,52.0,Ritesh Menon,Nandita Das,Pravina Bhagwat Deshpande,Ajitesh Gupta,1,0,0,0,0,0,0,0,0,0,0,0,other,
Khamoshh... Khauff Ki Raat,,123 min,"Mystery, Thriller",3.3,245.0,Deepak Tijori,Shilpa Shetty Kundra,Juhi Chawla,Shawar Ali,0,0,0,0,0,1,0,0,0,1,0,0,other,
Khamoshi,,127 min,"Drama, Romance",7.7,546.0,Asit Sen,Rajesh Khanna,Waheeda Rehman,Nasir Hussain,1,0,1,0,0,0,0,0,0,0,0,0,other,
Khamoshi,,96 min,"Horror, Thriller",3.5,239.0,Chakri Toleti,Prabhu Deva,Tamannaah Bhatia,Bhoomika Chawla,0,0,0,0,0,1,0,0,0,0,1,0,other,
Khamoshi: The Musical,,160 min,"Drama, Musical, Romance",7.5,,Sanjay Leela Bhansali,Manisha Koirala,Nana Patekar,Salman Khan,1,0,1,0,0,0,0,1,0,0,0,0,other,
Khamoshiyan,,122 min,"Drama, Horror, Romance",4.0,,Karan Darra,Gurmeet Choudhary,Ali Fazal,Sapna Pabbi,1,0,1,0,0,0,0,0,0,0,1,0,other,
Khan kluay,,79 min,"Animation, Adventure, Family",5.9,,Kompin Kemgumnird,Tod Polson,Akshay Kumar,Anyarit Pitakkul,0,0,0,0,0,0,1,0,1,0,0,0,other,
Khandaan,,171 min,"Drama, Family",6.2,14.0,Shaukat Hussain Rizvi,Noor Jehan,Pran,Ghulam Mohammed,1,0,0,0,0,0,1,0,0,0,0,0,other,
Khandaan,,130 min,"Drama, Romance",6.5,19.0,Anil Ganguly,Jeetendra,Sulakshana Pandit,Bindiya Goswami,1,0,1,0,0,0,0,0,0,0,0,0,other,
Khandaani Shafakhana,,136 min,"Comedy, Drama",4.0,,Shilpi Dasgupta,Sonakshi Sinha,Badshah,Varun Sharma,1,0,0,1,0,0,0,0,0,0,0,0,other,
Khandan,,158 min,"Drama, Musical",6.9,145.0,A. Bhimsingh,Sunil Dutt,Nutan,Pran,1,0,0,0,0,0,0,1,0,0,0,0,other,
Khandhar,,106 min,Drama,7.2,242.0,Mrinal Sen,Shabana Azmi,Annu Kapoor,Pankaj Kapur,1,0,0,0,0,0,0,0,0,0,0,0,other,
Khanjar,,134 min,Thriller,5.8,16.0,Atma Ram,Navin Nischol,Reena Roy,Amjad Khan,0,0,0,0,0,1,0,0,0,0,0,0,other,
Khanjar,,,Action,3.2,60.0,Deepak Bahry,Chander Sharma,Sunil Shetty,Tabu,0,1,0,0,0,0,0,0,0,0,0,0,other,
Khanna & Iyer,,103 min,Comedy,5.1,49.0,Hemant Hegde,Sarvar Ahuja,Aditi Sharma,Arun Bakshi,0,0,0,1,0,0,0,0,0,0,0,0,other,
Khap,,125 min,"Drama, Thriller",5.0,104.0,Ajai Sinha,Rahul Jaiswal,Raj Arjun,Mohnish Bahl,1,0,0,0,0,1,0,0,0,0,0,0,other,
Khargosh,,94 min,Drama,7.7,24.0,Paresh Kamdar,,,,1,0,0,0,0,0,0,0,0,0,0,0,other,
Khatarnaak,,223 min,"Action, Crime, Drama",5.2,82.0,Bharat Rangachary,Sanjay Dutt,Anita Raj,Farha Naaz,1,1,0,0,1,0,0,0,0,0,0,0,other,
Khatra,,,"Horror, Thriller",2.8,6.0,H.N. Singh,Manik Irani,Goga Kapoor,Huma Khan,0,0,0,0,0,1,0,0,0,0,1,0,other,
Khatron Ke Khiladi,,156 min,"Action, Drama",4.8,181.0,Rama Rao Tatineni,Dharmendra,Sanjay Dutt,Chunky Panday,1,1,0,0,0,0,0,0,0,0,0,0,Rama Rao Tatineni,
Khatron Ke Khiladi,,,Action,3.6,12.0,Imran Khalid,Ishrat Ali,Raj Babbar,Sudesh Berry,0,1,0,0,0,0,0,0,0,0,0,0,other,
Khatta Meetha,,128 min,"Comedy, Drama",7.5,862.0,Basu Chatterjee,Ashok Kumar,Rakesh Roshan,Bindiya Goswami,1,0,0,1,0,0,0,0,0,0,0,0,Basu Chatterjee,
